2016-3-1 13:57:19,0.00
2016-3-1 13:57:20,0.00
2016-3-1 13:57:21,0.00
2016-3-1 13:57:22,0.00
2016-3-1 13:57:23,0.00
2016-3-1 13:57:24,0.00
2016-3-1 13:57:25,0.00
2016-3-1 13:57:26,0.00
2016-3-1 13:57:27,0.00
2016-3-1 13:57:28,0.00
2016-3-1 13:57:29,0.00
2016-3-1 13:57:30,0.00
2016-3-1 13:57:31,0.00
2016-3-1 13:57:32,0.00
2016-3-1 13:57:33,0.00
2016-3-1 13:57:34,0.00
2016-3-1 13:57:35,0.00
2016-3-1 13:57:36,0.00
2016-3-1 13:57:37,0.00
2016-3-1 13:57:38,0.00
2016-3-1 13:57:39,0.00
2016-3-1 13:57:40,0.00
2016-3-1 13:57:41,0.00
2016-3-1 13:57:42,0.00
2016-3-1 13:57:48,0.00
2016-3-1 14:3:36,0.00
2016-3-1 14:3:37,0.00
2016-3-1 14:3:38,0.00
2016-3-1 14:3:39,0.00
2016-3-1 14:3:40,0.00
2016-3-1 14:3:41,0.00
2016-3-1 14:3:42,0.00
2016-3-1 14:3:43,0.00
2016-3-1 14:3:44,0.00
2016-3-1 14:3:45,0.00
2016-3-1 14:3:46,0.00
2016-3-1 14:3:47,0.00
2016-3-1 14:4:36,0.00
2016-3-1 14:4:37,0.99
2016-3-1 14:4:38,0.00
2016-3-1 14:5:30,0.00
2016-3-1 14:5:31,0.00
2016-3-1 14:5:32,0.00
2016-3-1 14:5:33,0.00
2016-3-1 14:5:34,0.00
2016-3-1 14:5:35,0.00
2016-3-1 14:5:36,0.00
2016-3-1 14:5:37,0.00
2016-3-1 14:5:38,0.00
2016-3-1 14:5:39,0.00
2016-3-1 14:5:40,0.00
2016-3-1 14:5:41,0.00
2016-3-1 14:5:42,0.00
2016-3-1 14:5:43,0.00
2016-3-1 14:5:44,0.00
2016-3-1 14:5:45,0.00
2016-3-1 14:5:46,0.00
2016-3-1 14:5:47,0.00
2016-3-1 14:5:48,0.00
2016-3-1 14:5:49,0.00
2016-3-1 14:5:50,0.00
2016-3-1 14:5:51,0.00
2016-3-1 14:5:52,0.00
